,Sentiment
1255,0
29319,0
11305,1
20229,2
20197,1
40944,2
4325,0
31254,2
27417,0
7808,2
32857,0
26397,0
21123,1
15989,2
30506,2
27029,2
39523,2
21335,2
35287,1
29504,0
3072,0
3154,0
18712,2
4119,2
6772,2
7226,1
37595,2
9093,2
12329,2
6189,2
17984,0
20240,1
39399,2
20384,2
33602,0
20834,0
25884,2
24262,2
35017,0
7347,1
28150,0
40830,2
21120,0
5495,2
17019,0
35097,2
37538,0
36459,2
2290,0
478,0
31486,2
21835,0
11252,2
40800,2
37611,0
33642,2
37860,0
11863,0
35089,0
26848,1
13756,1
6824,0
3003,2
22085,2
10804,0
19056,0
11501,2
6045,2
38902,0
24563,0
18726,0
38000,0
32487,0
21233,2
38823,2
190,2
1321,1
1939,2
4017,0
20684,2
7577,2
2853,1
17147,2
18446,0
20574,2
25362,0
4689,0
5404,0
2466,0
39675,2
30306,0
37891,0
7381,2
24695,0
32889,0
18275,0
19583,0
28565,0
845,1
6529,2
35714,1
38986,2
19918,0
24147,2
8289,2
789,0
27258,2
1607,2
39718,2
37532,2
5486,0
19290,2
29970,2
14064,2
34746,1
20919,2
21385,0
32927,0
15310,0
30436,0
7451,2
21535,2
35062,0
13927,0
14696,2
32728,1
106,0
25191,2
10438,0
27401,2
10402,2
33366,2
39282,0
3840,0
8084,2
27699,0
5872,2
22069,0
26550,1
18967,2
19426,0
14121,0
25292,2
23258,2
6252,2
575,0
18070,2
14618,2
8582,1
23301,0
693,2
35703,2
5707,2
7315,0
26710,0
3241,2
36949,0
5208,2
33058,1
7159,2
17029,0
6897,2
35657,2
14954,0
26718,2
28217,2
1201,0
16461,2
38891,1
745,2
21783,1
34343,1
25978,0
39616,0
14968,2
14858,0
7681,2
12948,2
5983,1
23787,0
40744,2
2598,0
36329,0
23775,2
3327,1
21056,2
8000,1
39163,1
35652,0
35068,2
41000,1
3672,1
13619,1
30268,2
34,1
36740,0
34847,1
35013,2
1884,0
3419,0
22266,2
27130,0
5594,0
5511,0
7704,0
15800,2
93,2
39117,1
15051,1
29218,0
26788,1
35310,2
21997,1
9190,2
5476,0
8851,0
24312,2
2593,2
30377,0
1250,0
24812,0
4800,0
35072,2
20970,0
27961,2
6581,2
36845,2
7075,0
9869,2
17519,0
6293,1
31181,0
32995,0
28944,0
3679,0
18691,1
22499,2
32491,2
2747,2
21736,0
641,1
20969,0
9676,0
23518,0
20958,0
39164,0
31564,0
40865,1
36735,2
27032,1
11982,0
25479,2
11691,0
32721,2
2316,2
1261,2
7768,1
23117,2
6158,2
21491,2
37569,1
21572,2
18614,0
39502,0
1630,1
29519,1
35215,0
24426,2
33140,2
18897,2
21419,0
7197,2
19575,2
33833,2
5531,2
20028,2
18239,2
11136,2
34833,2
31783,2
15900,1
7685,0
21438,0
16240,1
17368,2
26887,1
29178,0
10794,0
21624,2
34211,2
33313,2
29836,1
7083,1
37943,2
16237,2
12414,1
20945,2
36149,0
34860,0
27590,2
36299,2
2810,2
12064,2
38144,0
17085,2
20262,0
11524,2
17558,2
35798,2
2577,0
38878,0
4512,0
13068,2
34578,2
24431,0
33945,0
4482,2
18923,1
10353,0
9850,1
33670,1
29105,2
24157,1
2832,1
23328,2
21212,2
32203,0
37084,2
8224,2
21896,2
15413,0
9886,2
14195,2
18435,0
21407,1
686,0
1809,0
32601,0
39948,1
18952,2
24546,2
15894,1
1171,1
25679,1
23793,0
36835,0
22341,0
16683,0
6068,1
705,1
34956,0
16475,0
19718,1
25052,2
3601,2
1085,2
1813,2
38742,0
8981,2
20183,0
30640,2
35767,2
8038,0
19282,2
17986,0
2273,2
12792,1
5810,0
21773,1
15220,1
13033,2
17311,0
20334,0
33604,2
38148,0
33743,2
26013,0
1774,0
19445,0
1823,2
39226,0
10299,2
34392,2
38371,0
3340,2
12750,0
2429,0
5113,0
11566,2
40036,2
15504,2
8223,2
21549,1
13006,2
12490,1
22612,0
39034,2
12501,0
5949,0
31439,0
5743,2
1271,2
1933,0
33273,1
31534,0
21578,0
15418,1
14933,1
16331,1
33647,2
23221,2
1326,0
21019,0
19986,0
19123,2
13084,0
8318,0
26444,2
15892,1
19507,0
15575,0
13376,0
2824,2
15159,2
30525,2
11181,1
26934,1
34829,0
19382,1
28423,2
14798,2
36888,1
645,2
20214,2
23434,1
1484,0
14236,0
17406,1
35812,2
14830,0
40834,0
40427,0
1215,2
3200,0
38857,0
849,0
24593,0
22995,2
21587,2
34957,2
12998,1
25473,2
28530,1
33531,2
28710,0
12522,0
33908,2
13124,0
27226,1
1998,0
27120,2
19412,2
12724,2
2357,0
18065,2
36853,0
35936,1
27071,0
27103,2
28053,0
8974,1
24828,0
26637,2
30220,2
29974,1
22887,2
26563,0
15997,0
13823,2
33459,1
16553,2
26606,2
15434,2
12761,0
28909,0
16068,0
30002,2
27625,2
33961,2
30780,2
40127,0
35981,2
19391,2
3903,2
4094,2
29145,2
28256,1
3762,2
14095,2
29095,2
36917,2
2125,1
27439,2
32273,0
7473,2
39737,0
13238,2
787,2
170,0
6411,0
40008,1
9593,0
14204,0
23128,1
24128,0
17584,0
5046,2
39642,2
24180,2
9990,2
8356,2
6060,2
2580,0
37266,1
11048,2
28244,0
27272,1
14193,1
15614,0
12812,0
26579,2
21563,0
33452,1
38455,0
26770,2
11980,0
26284,2
34439,2
33332,0
5193,0
37802,0
18956,1
24630,2
20806,0
21252,0
38232,2
20126,2
27981,2
15399,1
37046,2
34459,2
15552,1
6523,2
21654,2
10556,0
3076,2
22477,1
12942,0
22057,1
1519,0
1764,0
36796,2
4164,0
10292,1
27836,2
25582,2
27962,2
29186,2
19559,0
12663,0
15786,2
37975,2
24872,1
24177,1
13594,1
36478,0
25800,0
35944,2
34589,0
39062,1
33489,2
28527,0
37085,1
292,2
35494,2
3773,0
26093,2
15070,2
6842,2
39708,2
7864,2
23103,2
21778,2
18407,1
11082,2
2406,1
25022,1
40401,2
22391,1
15930,1
15519,0
5283,2
13080,1
40434,2
741,2
15121,2
9692,1
7061,0
30087,2
18324,0
2138,0
17394,2
7512,2
7959,2
17771,0
39330,1
31670,2
23105,2
21329,1
18182,2
6215,2
40896,2
2158,0
19449,0
6086,0
38524,2
20781,1
26509,2
40051,2
271,0
32168,1
22981,1
29679,2
18002,0
2197,1
29026,2
241,2
22443,0
19127,0
24893,2
4579,0
7789,2
38414,0
16209,1
39890,0
20721,1
15132,2
19428,2
2336,0
19120,2
34694,1
1090,2
10698,2
25636,0
40125,1
6019,1
17373,0
31940,0
38081,2
1840,1
13441,0
17524,2
34009,0
5509,2
10151,1
21886,1
7120,0
10366,0
10083,2
29518,1
27043,0
1992,2
23027,2
6485,2
8238,2
16769,2
13677,0
29684,0
32621,0
13329,2
31031,0
410,2
38945,0
28474,0
15,1
38480,2
31192,1
32816,1
10856,0
9529,2
9118,0
28583,2
22661,2
21504,2
20477,0
11634,1
40577,0
30922,0
1455,2
30906,2
1311,2
31639,2
25112,2
27050,2
7443,1
31616,0
23896,1
24243,1
12947,0
35701,2
39762,0
445,0
4547,2
39940,2
26864,1
4092,2
26520,1
31813,0
20135,2
32637,2
40790,2
12379,0
13548,2
25282,0
16131,2
13685,0
8236,0
33418,0
16039,1
10708,0
23269,2
8679,2
7000,0
2685,2
24975,0
33235,1
23281,0
16562,2
24553,2
23148,2
35521,0
37547,0
28286,1
39622,1
25570,1
27994,2
23849,2
5586,2
20697,2
27333,1
17886,2
20008,0
5996,1
13339,0
18109,0
18946,0
6340,1
40701,1
3560,2
38990,0
31357,2
21234,2
31557,2
31967,1
40954,2
40245,1
11846,2
34139,2
7580,1
37362,0
9996,2
25532,0
10908,2
32003,0
31942,0
989,0
4888,0
14647,0
24134,0
3890,0
28387,0
24196,0
23165,2
29056,2
19555,2
17628,0
10161,0
21948,2
17706,2
34553,2
21516,0
28357,2
25598,1
9293,0
13600,1
3442,0
28009,1
5211,2
37739,0
19871,2
40845,2
18331,1
28405,2
28725,1
36769,2
3836,1
14801,2
4788,0
27354,1
6797,1
36839,1
5948,1
18917,2
35163,0
40144,0
5873,1
157,2
23176,2
30384,0
8638,0
18863,0
20485,2
24552,0
22247,0
23788,2
19879,0
12436,2
3550,2
20118,2
21610,1
25034,2
27812,2
26131,1
15904,2
9613,2
15778,2
11848,2
22574,1
36707,2
19990,0
12549,1
40539,0
19180,0
39252,2
27330,1
15732,1
30309,2
1273,0
22483,2
37117,2
2876,1
34889,0
6306,2
31336,0
39681,1
35372,2
3377,0
13431,1
31609,0
23638,2
35558,1
34973,1
22214,2
2018,1
30936,0
31703,2
6795,0
2276,0
22688,2
25325,2
17556,1
12316,0
40569,0
29701,1
1124,0
15889,2
2178,0
30245,2
39632,1
22170,0
32276,1
4415,0
8930,0
29313,0
5039,0
33547,2
34558,0
29716,2
34990,1
24255,1
36988,0
17348,2
3627,0
17879,1
35640,2
41095,1
33879,2
25077,0
26938,0
10673,0
8411,1
29061,1
17614,2
32244,2
16777,1
2431,2
31024,1
11834,0
4750,2
17065,1
3728,2
16930,2
5685,1
7552,1
21262,2
20741,2
26738,0
15280,2
26807,0
20361,2
26305,0
40329,1
39598,1
25697,1
34592,1
25568,2
31263,0
141,2
35280,0
23131,1
10294,1
31489,2
25896,1
2323,0
5471,0
25956,2
25543,0
10160,1
2487,0
23615,2
32893,1
18804,2
22846,2
14946,0
13267,2
17367,2
5490,1
25271,0
1584,1
25173,0
9092,2
37689,1
13089,0
27975,2
6633,2
33119,2
16271,0
20299,1
32777,1
3214,0
251,2
7178,0
16543,0
15490,1
10395,0
34371,2
22512,0
36173,0
22925,0
32622,0
7915,2
12173,2
35384,2
28222,2
35489,2
27139,2
25647,2
5178,0
9814,0
41128,0
34067,0
21243,1
7322,0
24532,0
8101,0
37208,2
38347,2
28950,1
28721,2
35335,0
27910,2
38995,0
18972,2
30643,1
38188,2
22442,0
28049,2
32258,1
29077,0
36753,2
39204,1
34874,2
40376,2
24385,0
29745,2
22866,2
38740,0
28728,2
1629,2
8128,2
37760,2
22944,0
35138,2
8924,0
7683,2
39802,2
896,0
40889,2
40083,2
6707,2
31955,1
9656,0
3211,2
22901,0
8098,0
40330,0
1286,2
15762,1
28106,2
40253,2
23319,1
5153,1
10719,1
16190,2
38235,0
32991,1
33783,1
13920,0
32779,0
23009,2
19224,2
14726,0
31624,2
18738,0
15607,2
28619,0
14732,1
27170,1
9726,0
26192,2
27614,2
11917,0
2897,0
2162,2
24442,0
30814,0
34213,0
13480,0
16965,0
31222,0
20284,2
2762,2
1357,2
9988,2
15436,0
35263,2
30062,2
20067,1
28347,0
2504,1
27192,0
14332,2
39867,0
18385,0
15313,0
21757,0
28146,0
6778,2
39258,0
10542,2
28426,0
30655,2
40035,2
25147,0
32045,1
35958,2
15050,0
6560,0
29086,2
7384,0
24205,0
12408,2
33199,2
37083,2
608,0
26227,0
36804,0
34959,2
18189,0
31790,1
19883,1
10333,0
2537,0
7603,2
21356,2
11539,0
31142,0
23992,0
414,0
17537,2
4551,0
33965,2
37453,0
13720,2
9468,0
29124,2
21534,0
18302,2
7343,2
30532,2
21289,2
35111,0
30735,2
12734,0
5544,2
31300,1
30844,2
33678,0
17936,2
37718,0
34982,1
31172,2
3087,2
22591,2
14467,0
4951,0
10277,2
1691,0
16945,1
3851,2
8076,0
29235,0
26690,0
647,1
25127,0
27386,2
28672,0
4142,0
10443,0
36724,0
40213,0
35104,2
29615,1
5142,0
5430,1
2112,2
21733,0
39930,2
21452,1
20960,2
20913,1
822,2
34063,0
33713,2
39874,2
17734,2
30153,2
32989,0
21746,2
16770,2
33327,2
37428,2
30736,0
1688,2
24823,2
17631,2
19655,0
22043,0
21440,2
2195,2
18458,0
8480,0
19794,1
31131,0
32629,2
7368,2
32432,2
13040,0
21092,0
8677,0
7469,2
21728,0
27111,2
35389,2
37089,2
12627,0
6905,2
16104,1
34196,2
6848,2
25301,0
24071,2
24849,0
26952,0
23929,2
11830,0
26737,2
38858,0
27378,0
21657,2
29658,0
264,0
35522,0
41005,1
19540,0
14128,0
8636,0
36613,2
21113,2
19957,0
22097,0
33684,0
15105,0
20200,0
37340,1
32252,2
11640,2
7656,0
38860,0
25446,2
2944,2
10032,1
19928,0
16410,2
29232,2
38146,0
9920,0
37443,2
30732,0
3814,2
15810,2
5603,2
16806,2
30440,0
20286,2
2881,2
30944,0
4227,2
19369,0
31077,0
9929,0
5906,0
5395,0
8092,1
5712,0
27135,0
6222,1
14664,0
17834,1
34516,2
9433,0
1372,0
2328,0
3266,2
996,2
39300,2
13348,1
23444,1
6799,0
29759,2
15772,2
2949,2
23474,2
39822,2
21668,0
19984,2
22210,0
34037,2
33881,0
7713,0
33431,0
9440,1
7611,2
4639,2
21966,2
31475,2
27673,0
17949,0
11387,0
3811,2
6295,0
10917,0
33516,2
16565,0
40746,0
6157,0
6892,2
15435,2
24639,2
23856,1
37722,0
25199,2
7036,0
31306,2
15009,0
4944,2
21100,1
9022,2
16567,2
40536,2
2637,2
19023,0
14855,0
32100,2
22002,2
34326,1
30460,2
23305,2
27514,2
37153,1
25946,2
35872,2
6698,0
9798,2
32949,1
20977,2
27267,1
4300,2
21176,0
867,0
31757,1
5923,0
1100,2
36985,1
36684,2
17318,2
14074,1
16099,1
16721,1
38552,2
39944,2
11125,0
17687,0
28446,2
18774,2
24035,2
18844,0
36451,1
4656,1
20963,1
20585,0
39956,2
7356,1
31679,0
19748,2
29493,1
35730,0
10820,1
40670,0
30903,1
38445,2
3556,0
17533,2
13357,1
38196,2
1915,2
2816,2
10144,2
8805,1
37066,2
30184,2
33964,1
23540,2
6205,1
15599,0
21999,0
26732,0
40674,1
22432,2
1586,0
7931,2
23626,2
752,2
26723,1
34778,1
37780,2
13593,2
37142,0
35491,2
23607,0
12063,0
20367,0
20530,2
30543,2
16221,2
36052,2
35277,2
16662,0
13744,0
4283,0
39562,1
16262,0
28012,0
15608,2
30509,2
18858,0
9455,0
8104,0
36150,1
7195,2
35959,0
16323,0
18472,2
3960,2
20144,2
16053,0
31653,2
35403,2
36913,0
32952,1
13941,2
37379,0
13905,0
3918,2
19465,0
32574,2
16387,2
6434,2
13700,0
24684,0
19427,2
25597,1
21313,2
39804,1
13552,2
8053,2
9101,0
7342,2
35553,0
16718,1
25676,2
27070,1
12552,2
18550,1
30557,0
30263,2
37442,1
8028,2
6949,0
17738,0
40302,2
28532,2
40821,1
27209,2
26453,0
26832,2
20877,2
7607,0
3041,0
4362,2
9237,2
3262,2
40481,1
13347,2
26175,0
31435,0
31597,2
27600,1
28487,2
9606,2
3950,2
5305,2
8876,0
14904,0
40632,2
33188,1
11520,2
15420,2
8342,2
13236,1
18993,2
16085,1
34852,2
16557,0
38442,0
30611,1
1542,0
15492,1
37465,2
5911,0
21447,1
18740,2
23119,0
4627,2
156,2
25184,2
15414,2
4522,0
23308,2
12141,2
14645,0
135,0
10657,0
29763,2
4902,2
24141,1
21022,1
9862,0
35281,0
27783,2
26121,0
10896,2
20622,2
37118,2
40684,1
38565,2
16111,2
19425,0
28649,2
25152,2
10738,1
39377,0
36651,0
10469,2
23419,1
6666,2
4266,0
9121,2
4491,2
10962,2
23018,2
35095,0
26646,0
22809,2
16117,0
2608,2
8870,2
40721,1
19971,1
15442,0
6154,2
22433,1
7361,2
14018,2
1865,2
28940,2
25051,2
29739,2
32219,0
26625,0
21133,2
26999,2
23237,0
16570,2
18163,2
13151,0
15316,0
16646,0
15539,0
16699,0
27466,1
23232,2
38187,0
21648,2
9304,0
8819,2
22028,2
27858,2
23685,2
14793,2
32384,0
19263,0
5574,0
24402,2
37367,1
19594,0
17869,0
23005,0
30339,0
2707,2
26220,2
1315,0
20537,2
14036,1
10419,2
7266,0
936,0
35881,0
27719,2
30657,0
11143,2
10309,2
12018,0
34332,0
25238,2
2658,2
11992,0
5884,1
19905,2
22899,2
18826,2
33426,2
28080,0
4129,0
33639,2
29334,2
30232,0
3784,2
19246,2
23719,0
33533,2
35948,2
25874,2
12222,2
38587,0
130,2
831,2
9356,1
772,2
15025,2
12452,2
5188,0
12700,2
37258,1
3744,0
1424,2
30096,2
38839,0
36071,0
252,2
8642,2
13956,0
19443,0
30182,2
3999,2
37956,0
17000,2
18214,2
30846,0
18998,1
32380,1
7636,0
31694,0
40316,2
5385,0
15256,2
24832,1
25942,2
27185,1
24357,0
9261,2
30678,0
12517,0
13886,0
17852,0
3054,2
30228,2
30807,2
23921,2
4749,2
14282,1
28231,2
21148,2
6400,0
33362,0
37630,2
3562,2
39888,2
15305,2
1279,0
12654,0
15704,2
31595,1
10332,0
13335,0
22941,2
9789,1
3231,1
531,2
11367,0
8075,0
31566,2
18595,2
31903,2
3649,0
13506,0
2275,1
28854,2
4241,0
26271,2
19577,1
33129,2
7038,2
9004,1
3454,2
31096,0
23942,1
32580,2
23878,2
31231,1
36694,0
2912,0
25508,2
36535,1
40089,2
28479,0
26021,2
40279,1
12859,2
17306,0
33717,0
21287,0
19568,2
33041,2
14998,2
28579,1
18139,1
16659,0
15336,2
14734,0
721,0
15952,2
35582,0
8290,0
15481,2
34302,0
23897,2
460,2
25267,2
22945,0
11013,1
34336,1
4407,0
6091,2
21813,0
18467,2
28062,0
20991,0
36359,2
11581,0
36392,0
26186,0
2857,2
6221,2
37444,2
17625,1
14984,1
2757,0
11860,2
11059,0
38052,2
3874,1
27150,2
10405,1
2226,2
19752,1
10244,1
21586,1
13702,0
19196,0
34320,0
15684,1
13607,2
26436,2
33202,1
12662,2
37448,0
3490,2
34011,2
12696,0
5518,2
25506,2
10462,1
28659,2
7715,2
19946,0
39590,0
18548,0
8352,0
39790,1
1556,0
8039,0
30587,0
7054,2
24401,0
8752,0
33802,2
6382,1
10858,2
9708,2
16487,2
14084,0
27657,2
4643,0
13511,2
40601,2
19065,0
26913,0
19499,0
38914,0
35762,0
27662,2
16389,1
25094,2
13496,0
12297,0
5497,1
2004,0
9847,2
17666,2
33024,0
37468,1
34188,2
34886,1
22627,0
16419,2
31242,0
8210,0
9600,0
31287,2
33699,0
13013,2
24988,2
13818,0
35252,2
5805,2
19227,2
16473,2
17759,1
6283,0
5175,2
24193,0
33724,2
16747,2
1448,0
32906,2
32553,1
21226,1
35181,2
4602,2
28559,2
32502,0
25652,0
14379,2
19703,0
24670,1
35562,2
38802,2
31319,0
15347,2
373,1
37473,1
21853,2
26893,2
5195,0
30504,1
24525,0
13252,0
4100,2
26108,2
39408,2
3056,0
30909,0
32476,1
35675,0
37747,0
22860,2
15228,1
12640,2
12277,1
23900,2
23273,0
14140,0
32138,0
1814,2
11017,0
27946,2
20198,2
13420,1
36275,1
22559,2
2767,0
21547,2
23732,0
32019,1
34819,2
12331,2
15717,0
37979,2
3912,0
14997,2
22751,2
28015,0
17340,2
5233,2
8485,0
34837,0
11198,2
18710,2
27840,2
15044,0
18073,0
6504,2
4581,0
16264,2
3371,0
16430,2
25222,2
30107,0
833,0
28689,2
21903,1
12387,0
10460,1
2693,2
8600,2
33580,0
10771,1
29377,2
7041,0
14606,0
29216,2
39522,2
33002,0
3919,1
10146,2
28965,2
27166,2
11352,0
7129,0
14176,0
30394,0
27952,1
20324,1
22364,2
41043,1
1686,2
379,1
21136,0
11390,0
22863,0
13950,1
14701,0
10984,0
34777,2
15517,0
18714,0
20211,0
16493,0
20954,0
17409,2
34192,2
13085,2
4115,1
39554,0
40590,0
10468,2
3581,2
39176,1
14307,0
3401,1
30461,2
26023,2
2022,1
37634,2
29387,0
28786,2
35319,2
17059,1
23820,0
25828,1
33914,0
33453,2
28567,2
27339,1
28313,0
35016,2
10434,2
8270,0
11873,0
2896,1
11339,0
32611,2
30044,1
34369,2
15929,0
12479,1
29655,2
33098,1
35289,0
1598,0
15787,1
22103,1
21823,2
6468,0
16966,0
39121,2
40549,2
6671,0
24720,0
3847,0
1300,2
16772,1
21153,1
6678,2
22446,2
28147,2
22335,2
22561,1
28635,0
13449,0
4376,2
19717,0
4003,2
9693,1
7453,2
455,1
33957,2
8572,0
15284,2
277,0
14965,1
16631,2
11221,2
30175,1
3165,2
25661,1
31036,2
10781,2
21236,2
19112,0
30059,2
33911,0
36015,0
9620,2
10516,0
22099,2
8813,2
165,2
29305,0
5151,2
9418,2
35435,2
40839,2
6838,2
37727,1
38117,1
22498,0
703,0
4188,0
32063,0
5505,0
8890,0
2073,1
31404,0
37452,1
36544,1
4570,1
38191,2
33483,0
36255,1
25950,1
16743,0
40709,2
33258,1
7927,0
28682,0
21512,2
34365,2
33076,0
8327,2
9641,2
30746,2
17235,2
26398,1
40453,0
35626,2
5865,2
36536,2
30965,2
11702,0
40660,0
12621,2
31428,0
37139,1
32454,2
7667,0
21524,0
39647,1
2343,0
23003,2
17267,2
39113,0
11933,0
29450,2
4907,1
28188,0
36064,1
35070,1
13771,2
6990,2
12504,2
4055,1
4705,2
19140,2
34772,2
14630,0
37416,0
23443,2
13101,2
28103,0
34193,0
3330,2
24225,2
20072,0
8749,1
28087,2
8842,1
13259,0
14786,1
21674,0
29259,2
7935,2
12073,2
36741,0
16303,1
25664,1
9983,0
27517,2
3598,0
12728,2
25840,1
24614,2
33371,1
366,1
18106,2
37646,2
20480,1
20634,0
31130,2
34653,2
34073,0
20728,1
15231,1
36030,2
19026,2
27458,0
10562,0
6327,1
16229,2
1313,2
35624,0
919,2
30765,0
19682,0
21908,0
4720,0
35672,2
11126,2
17362,2
32538,1
24715,1
40361,2
5161,2
15655,1
16559,2
8491,0
39169,2
36117,2
14208,2
23698,2
26551,2
11286,1
34379,2
18849,2
34529,0
36895,0
23898,2
24242,2
26084,2
30216,0
9441,1
33845,2
19954,0
25865,2
15565,2
4104,2
24286,2
558,0
15865,0
11714,2
14394,0
26727,1
12526,2
17309,2
34054,0
14171,0
24559,0
24445,1
40143,0
9483,2
8984,2
41002,0
11641,1
3536,0
9677,0
24959,2
30976,2
7171,2
20531,2
30077,0
10391,2
34434,0
18953,2
6466,2
32178,2
29046,0
1095,0
35670,1
8882,2
16778,0
33922,0
6305,0
20791,2
38882,0
30777,1
40506,0
20481,2
32367,2
2325,0
11690,2
24259,2
33069,2
22325,0
13349,1
36339,0
446,2
6055,0
27413,0
33683,2
17324,0
31485,0
24786,0
18245,2
2793,0
6886,1
19647,0
12002,2
33582,2
6149,2
31648,0
3542,2
40624,2
22101,0
7416,2
1704,2
23854,2
12989,2
25726,1
38382,2
26000,2
3511,2
24018,1
19850,0
31082,2
35187,2
2488,0
22525,0
30145,0
15478,1
28741,2
2976,0
14098,2
27648,2
16982,2
40850,0
19125,1
19676,0
31799,2
24376,0
33136,2
29019,2
21613,2
28094,0
22396,2
25443,0
15314,1
14595,0
8531,1
37738,0
15956,2
30924,0
21812,2
19679,2
34045,2
3805,2
28756,0
16149,2
3467,2
9279,2
14784,0
3117,0
27796,2
8057,0
19363,2
32595,0
23712,0
38820,0
32105,0
24496,1
34233,1
29809,2
12619,2
17980,2
35906,2
30363,0
30067,1
5612,1
10336,2
6940,1
5134,0
40696,0
8205,0
29669,2
4520,0
23355,2
18008,2
14286,2
33759,2
36340,0
31290,2
9848,2
28382,2
6325,0
39639,0
20476,2
26674,2
2457,1
3444,2
30602,0
30747,0
10797,0
31358,2
23054,0
27808,0
40854,0
3520,0
8138,1
4774,1
25917,0
3748,1
26166,0
1470,0
20605,2
26381,2
663,0
23314,2
14712,2
35581,2
15190,2
12401,2
15475,1
23772,2
29804,0
21036,2
13683,2
22575,0
17723,1
33340,1
19823,0
26545,0
39955,2
27451,0
40753,2
24066,2
32571,2
7409,2
12254,2
4302,0
12624,2
22398,2
4735,2
14676,0
18580,0
26697,2
7289,2
17422,1
14713,1
12455,2
38082,0
33420,0
24591,0
5593,2
24448,2
15052,0
18664,2
40353,0
34821,1
26607,1
26875,2
17347,0
23494,0
27778,0
34608,0
30645,0
11330,0
40552,2
28507,2
28363,2
17574,0
10812,1
13575,2
31220,1
8751,0
30867,2
37332,2
9231,1
6436,0
21060,0
24906,0
38300,2
7437,0
36127,2
9635,0
32218,2
38641,2
23935,2
2746,0
20382,0
18415,2
24759,0
31163,1
19601,1
24908,0
24314,0
848,0
16774,0
29491,2
37501,2
31817,0
32520,2
39016,1
30054,0
26682,0
15869,0
5419,0
35734,0
18855,0
12893,1
31305,1
32171,2
2739,2
1138,2
1351,1
36906,2
38169,0
6852,2
27956,0
35919,2
16595,2
18373,0
23192,0
12159,0
3972,2
22912,2
13455,2
19197,2
19760,2
48,1
35621,1
694,0
25072,0
19508,2
16266,0
31000,2
1005,2
5654,0
40096,2
35192,2
14783,2
30928,2
16498,0
25569,2
10452,0
37723,2
4013,0
34449,1
37576,2
41022,2
25413,0
12988,2
10695,1
11862,2
32396,0
37998,2
37410,2
29268,1
27304,2
23425,0
29964,1
18303,0
31165,2
9704,0
11642,2
1489,0
14246,0
27025,2
7383,2
40613,2
12574,2
2934,1
2174,2
30542,0
21439,0
31604,0
40596,2
4611,2
8047,0
37090,0
9838,0
24772,2
25525,2
16268,2
37666,0
16916,0
17739,1
15886,1
17171,0
10097,1
29437,0
29786,1
27504,0
25702,2
27148,0
21788,0
20403,2
34048,0
31422,0
29071,1
34150,2
36937,0
3575,2
2154,2
35504,1
12996,0
2155,0
253,1
1887,1
30948,0
22403,2
4156,0
27157,1
7142,2
13788,2
25783,1
656,1
17865,2
3535,2
17957,1
38504,1
40465,1
32195,1
17151,2
15259,0
14143,2
22135,0
14944,2
32562,1
36598,2
40872,1
9405,2
35117,2
6006,1
4498,0
17842,2
8950,2
33955,2
29991,1
33512,1
30150,2
22954,2
11326,0
36277,0
21393,0
5006,0
36908,2
25224,1
22156,0
34116,0
33130,2
12764,2
5637,0
3852,2
8185,0
20322,2
4236,2
31806,0
16528,2
21346,1
40223,0
19116,2
14206,0
4403,1
32959,1
8430,0
942,0
20542,2
26048,2
6473,0
28841,2
30250,2
14475,1
1901,0
17611,1
27463,1
39710,0
36884,1
5915,1
39109,1
11068,2
28082,2
24194,0
21389,1
3818,2
7509,2
34457,1
19767,1
28773,2
8475,0
22538,2
32489,0
17557,2
14617,0
596,0
36356,1
35415,0
29328,2
3288,0
30562,1
36178,0
20759,0
1246,1
9462,2
32378,0
28853,0
23185,0
26163,1
27018,1
19722,2
5007,2
1336,0
7987,0
30871,1
14752,2
297,0
39600,2
11112,0
16914,1
28536,2
20422,2
29247,0
8591,0
11313,1
8590,0
36953,1
20563,2
28576,0
16084,0
35395,0
22283,2
31047,0
38911,2
1035,0
40652,2
35324,0
34235,2
289,0
24785,2
24622,0
10364,0
18571,2
23406,2
20249,2
34702,0
20962,0
31696,2
17974,2
40749,0
34297,0
15580,2
36943,1
23157,2
39555,2
6921,1
14141,2
11116,0
38398,0
3051,0
19688,0
8072,1
4745,0
10153,2
19296,0
15033,0
32239,2
1390,1
12518,0
12677,0
18187,1
27564,2
5298,2
9281,2
35448,1
21969,2
733,2
13555,1
3898,2
15572,1
38682,2
2245,1
8868,2
16667,2
28003,0
21089,2
3902,0
3616,2
31405,0
23916,2
2076,0
34862,2
9111,2
84,2
39239,2
38900,1
40080,1
33382,2
2104,0
13046,1
25857,0
34765,2
10283,1
31516,2
32158,2
21259,0
25469,1
17808,1
91,0
17840,2
18845,0
30544,0
24837,0
20368,2
12683,0
492,1
20319,1
6224,2
14792,2
17268,0
37282,2
8155,1
19832,1
24836,2
39728,0
7397,0
41013,1
9442,0
4718,1
18910,2
20687,2
11762,0
6493,2
15713,2
37061,0
40945,1
5869,1
25612,0
14529,0
23088,2
16501,2
8125,0
18238,0
18161,2
38395,1
39335,0
28200,2
306,0
1496,2
32540,0
26308,1
24566,0
30571,0
5552,0
30281,2
23541,0
21288,0
15625,2
26903,0
3802,2
31938,0
1211,1
20526,0
40754,0
15131,1
23996,0
10932,0
16990,2
11215,0
37741,0
2330,0
38594,0
37655,2
23808,2
39403,2
